time,grid,algorithm,program,dt,mean_elev__change,max_elev__change,local_elev__max_change,net_flux
38100000,raster,fastscape,ttlem,250,0,0,0,0
38200000,raster,fastscape,ttlem,250,0,0,0,0
38300000,raster,fastscape,ttlem,250,0,0,0,0
38400000,raster,fastscape,ttlem,250,0,0,0,0
38500000,raster,fastscape,ttlem,250,0,0,0,0
38600000,raster,fastscape,ttlem,250,0,0,0,0
38700000,raster,fastscape,ttlem,250,0,0,0,0
38800000,raster,fastscape,ttlem,250,0,0,0,0
38900000,raster,fastscape,ttlem,250,0,0,0,0
39000000,raster,fastscape,ttlem,250,0,0,0,0
39100000,raster,fastscape,ttlem,250,0,0,0,0
39200000,raster,fastscape,ttlem,250,0,0,0,0
39300000,raster,fastscape,ttlem,250,0,0,0,0
39400000,raster,fastscape,ttlem,250,0,0,0,0
39500000,raster,fastscape,ttlem,250,0,0,0,0
39600000,raster,fastscape,ttlem,250,0,0,0,0
39700000,raster,fastscape,ttlem,250,0,0,0,0
39800000,raster,fastscape,ttlem,250,0,0,0,0
39900000,raster,fastscape,ttlem,250,0,0,0,0
40000000,raster,fastscape,ttlem,250,0,0,0,0
40100000,raster,fastscape,ttlem,250,0,0,0,0
40200000,raster,fastscape,ttlem,250,0,0,0,0
40300000,raster,fastscape,ttlem,250,0,0,0,0
40400000,raster,fastscape,ttlem,250,0,0,0,0
40500000,raster,fastscape,ttlem,250,0,0,0,0
40600000,raster,fastscape,ttlem,250,0,0,0,0
40700000,raster,fastscape,ttlem,250,0,0,0,0
40800000,raster,fastscape,ttlem,250,0,0,0,0
40900000,raster,fastscape,ttlem,250,0,0,0,0
41000000,raster,fastscape,ttlem,250,0,0,0,0
41100000,raster,fastscape,ttlem,250,0,0,0,0
41200000,raster,fastscape,ttlem,250,0,0,0,0
41300000,raster,fastscape,ttlem,250,0,0,0,0
41400000,raster,fastscape,ttlem,250,0,0,0,0
41500000,raster,fastscape,ttlem,250,0,0,0,0
41600000,raster,fastscape,ttlem,250,0,0,0,0
41700000,raster,fastscape,ttlem,250,0,0,0,0
41800000,raster,fastscape,ttlem,250,0,0,0,0
41900000,raster,fastscape,ttlem,250,0,0,0,0
42000000,raster,fastscape,ttlem,250,0,0,0,0
42100000,raster,fastscape,ttlem,250,0,0,0,0
42200000,raster,fastscape,ttlem,250,0,0,0,0
42300000,raster,fastscape,ttlem,250,0,0,0,0
42400000,raster,fastscape,ttlem,250,0,0,0,0
42500000,raster,fastscape,ttlem,250,0,0,0,0
42600000,raster,fastscape,ttlem,250,0,0,0,0
42700000,raster,fastscape,ttlem,250,0,0,0,0
42800000,raster,fastscape,ttlem,250,0,0,0,0
42900000,raster,fastscape,ttlem,250,0,0,0,0
43000000,raster,fastscape,ttlem,250,0,0,0,0
43100000,raster,fastscape,ttlem,250,0,0,0,0
43200000,raster,fastscape,ttlem,250,0,0,0,0
43300000,raster,fastscape,ttlem,250,0,0,0,0
43400000,raster,fastscape,ttlem,250,0,0,0,0
43500000,raster,fastscape,ttlem,250,0,0,0,0
43600000,raster,fastscape,ttlem,250,0,0,0,0
43700000,raster,fastscape,ttlem,250,0,0,0,0
43800000,raster,fastscape,ttlem,250,0,0,0,0
43900000,raster,fastscape,ttlem,250,0,0,0,0
44000000,raster,fastscape,ttlem,250,0,0,0,0
44100000,raster,fastscape,ttlem,250,0,0,0,0
44200000,raster,fastscape,ttlem,250,0,0,0,0
44300000,raster,fastscape,ttlem,250,0,0,0,0
44400000,raster,fastscape,ttlem,250,0,0,0,0
44500000,raster,fastscape,ttlem,250,0,0,0,0
44600000,raster,fastscape,ttlem,250,0,0,0,0
44700000,raster,fastscape,ttlem,250,0,0,0,0
44800000,raster,fastscape,ttlem,250,0,0,0,0
44900000,raster,fastscape,ttlem,250,0,0,0,0
45000000,raster,fastscape,ttlem,250,0,0,0,0
45100000,raster,fastscape,ttlem,250,0,0,0,0
45200000,raster,fastscape,ttlem,250,0,0,0,0
45300000,raster,fastscape,ttlem,250,0,0,0,0
45400000,raster,fastscape,ttlem,250,0,0,0,0
45500000,raster,fastscape,ttlem,250,0,0,0,0
45600000,raster,fastscape,ttlem,250,0,0,0,0
45700000,raster,fastscape,ttlem,250,0,0,0,0
45800000,raster,fastscape,ttlem,250,0,0,0,0
45900000,raster,fastscape,ttlem,250,0,0,0,0
46000000,raster,fastscape,ttlem,250,0,0,0,0
46100000,raster,fastscape,ttlem,250,0,0,0,0
46200000,raster,fastscape,ttlem,250,0,0,0,0
46300000,raster,fastscape,ttlem,250,0,0,0,0
46400000,raster,fastscape,ttlem,250,0,0,0,0
46500000,raster,fastscape,ttlem,250,0,0,0,0
46600000,raster,fastscape,ttlem,250,0,0,0,0
46700000,raster,fastscape,ttlem,250,0,0,0,0
46800000,raster,fastscape,ttlem,250,0,0,0,0
46900000,raster,fastscape,ttlem,250,0,0,0,0
47000000,raster,fastscape,ttlem,250,0,0,0,0
47100000,raster,fastscape,ttlem,250,0,0,0,0
47200000,raster,fastscape,ttlem,250,0,0,0,0
47300000,raster,fastscape,ttlem,250,0,0,0,0
47400000,raster,fastscape,ttlem,250,0,0,0,0
47500000,raster,fastscape,ttlem,250,0,0,0,0
47600000,raster,fastscape,ttlem,250,0,0,0,0
47700000,raster,fastscape,ttlem,250,0,0,0,0
47800000,raster,fastscape,ttlem,250,0,0,0,0
47900000,raster,fastscape,ttlem,250,0,0,0,0
48000000,raster,fastscape,ttlem,250,0,0,0,0
48100000,raster,fastscape,ttlem,250,0,0,0,0
48200000,raster,fastscape,ttlem,250,0,0,0,0
48300000,raster,fastscape,ttlem,250,0,0,0,0
48400000,raster,fastscape,ttlem,250,0,0,0,0
48500000,raster,fastscape,ttlem,250,0,0,0,0
48600000,raster,fastscape,ttlem,250,0,0,0,0
48700000,raster,fastscape,ttlem,250,0,0,0,0
48800000,raster,fastscape,ttlem,250,0,0,0,0
48900000,raster,fastscape,ttlem,250,0,0,0,0
49000000,raster,fastscape,ttlem,250,0,0,0,0
49100000,raster,fastscape,ttlem,250,0,0,0,0
49200000,raster,fastscape,ttlem,250,0,0,0,0
49300000,raster,fastscape,ttlem,250,0,0,0,0
49400000,raster,fastscape,ttlem,250,0,0,0,0
49500000,raster,fastscape,ttlem,250,0,0,0,0
49600000,raster,fastscape,ttlem,250,0,0,0,0
49700000,raster,fastscape,ttlem,250,0,0,0,0
