,time,grid,algorithm,program,dt,mean_elev__change,max_elev__change,local_elev__max_change,net_flux
988,48900000,voronoi,fastscape,landlab,2500,0.0,0.0,0.0,0.0
989,49000000,voronoi,fastscape,landlab,2500,0.0,0.0,0.0,0.0
990,49100000,voronoi,fastscape,landlab,2500,0.0,0.0,0.0,0.0
991,49200000,voronoi,fastscape,landlab,2500,0.0,0.0,0.0,0.0
992,49300000,voronoi,fastscape,landlab,2500,0.0,0.0,0.0,0.0
993,49400000,voronoi,fastscape,landlab,2500,0.0,0.0,0.0,0.0
994,49500000,voronoi,fastscape,landlab,2500,0.0,0.0,0.0,0.0
995,49600000,voronoi,fastscape,landlab,2500,0.0,0.0,0.0,0.0
996,49700000,voronoi,fastscape,landlab,2500,0.0,0.0,0.0,0.0
997,49800000,voronoi,fastscape,landlab,2500,0.0,0.0,0.0,0.0
998,49900000,voronoi,fastscape,landlab,2500,0.0,0.0,0.0,0.0
999,50000000,voronoi,fastscape,landlab,2500,0.0,0.0,0.0,0.0
1000,100000,voronoi,fastscape,landlab,25000,37.6901889583,40.000266531,42.9371832516,0.00150760755833
1001,200000,voronoi,fastscape,landlab,25000,35.1576981403,39.999988888,41.92213698,0.00140630792561
1002,300000,voronoi,fastscape,landlab,25000,31.832429633,39.999744286,42.488976012,0.00127329718532
1003,400000,voronoi,fastscape,landlab,25000,27.9416780119,39.99961851,41.750885588,0.00111766712047
1004,500000,voronoi,fastscape,landlab,25000,23.7741537158,39.999294987,41.791910282,0.000950966148632
1005,600000,voronoi,fastscape,landlab,25000,19.6140378535,39.996121496,42.110446348,0.000784561514139
1006,700000,voronoi,fastscape,landlab,25000,15.7030537578,39.976329268,41.764782076,0.000628122150313
1007,800000,voronoi,fastscape,landlab,25000,12.2179373724,39.90453257,41.47940289,0.000488717494898
1008,900000,voronoi,fastscape,landlab,25000,9.24965427888,39.710062847,40.541840755,0.000369986171155
1009,1000000,voronoi,fastscape,landlab,25000,6.82941380183,39.19122336,39.699567018,0.000273176552073
1010,1100000,voronoi,fastscape,landlab,25000,4.92655365509,38.208906893,38.469549045,0.000197062146203
1011,1200000,voronoi,fastscape,landlab,25000,3.48127607448,35.231924254,36.352538783,0.000139251042979
1012,1300000,voronoi,fastscape,landlab,25000,2.41615807947,32.292701151,33.59136811,9.66463231788e-05
1013,1400000,voronoi,fastscape,landlab,25000,1.65069520571,28.801273278,29.184017118,6.60278082285e-05
1014,1500000,voronoi,fastscape,landlab,25000,1.11167623549,24.416660145,25.017873491,4.44670494197e-05
1015,1600000,voronoi,fastscape,landlab,25000,0.740713091553,19.922733965,25.132560492,2.96285236621e-05
1016,1700000,voronoi,fastscape,landlab,25000,0.488574826906,15.676994249,25.499765377,1.95429930763e-05
1017,1800000,voronoi,fastscape,landlab,25000,0.318769344675,11.930663295,19.586072943,1.2750773787e-05
1018,1900000,voronoi,fastscape,landlab,25000,0.206017025709,8.809191864,19.951919372,8.24068102835e-06
1019,2000000,voronoi,fastscape,landlab,25000,0.132047718045,6.330726952,22.689397174,5.28190872181e-06
1020,2100000,voronoi,fastscape,landlab,25000,0.0839943847983,4.441130433,20.923069694,3.35977539193e-06
1021,2200000,voronoi,fastscape,landlab,25000,0.0523641310426,3.049046434,20.018263477,2.0945652417e-06
1022,2300000,voronoi,fastscape,landlab,25000,0.0313309664999,2.052812816,17.47112793,1.25323865999e-06
1023,2400000,voronoi,fastscape,landlab,25000,0.0176740213581,1.357310417,19.795456741,7.06960854325e-07
1024,2500000,voronoi,fastscape,landlab,25000,0.00966447390533,0.882162192,21.00919505,3.86578956214e-07
1025,2600000,voronoi,fastscape,landlab,25000,0.00501282519718,0.563897692,19.687538801,2.00513007889e-07
1026,2700000,voronoi,fastscape,landlab,25000,0.00186154097497,0.354696602,21.080160932,7.44616389987e-08
1027,2800000,voronoi,fastscape,landlab,25000,0.000250020042074,0.219714941,16.966109612,-1.00008016841e-08
1028,2900000,voronoi,fastscape,landlab,25000,0.00114746516152,0.134207362,19.696260004,-4.58986064614e-08
1029,3000000,voronoi,fastscape,landlab,25000,0.00201280758,0.0809946219999,18.423965142,-8.05123032011e-08
1030,3100000,voronoi,fastscape,landlab,25000,0.00246391752961,0.048419761,15.763702969,-9.8556701184e-08
1031,3200000,voronoi,fastscape,landlab,25000,0.00220518493762,0.028761924,15.754191798,-8.82073975057e-08
1032,3300000,voronoi,fastscape,landlab,25000,0.00300468077523,0.0170337860001,20.700841919,-1.20187231008e-07
1033,3400000,voronoi,fastscape,landlab,25000,0.00295523594957,0.0100921889999,20.155147242,-1.18209437981e-07
1034,3500000,voronoi,fastscape,landlab,25000,0.00280129676497,0.00600092700006,13.875833576,-1.12051870601e-07
1035,3600000,voronoi,fastscape,landlab,25000,0.00249897368559,0.00359065700002,20.896230265,-9.99589474227e-08
1036,3700000,voronoi,fastscape,landlab,25000,0.00212774586976,0.002166311,13.176835375,-8.51098347928e-08
1037,3800000,voronoi,fastscape,landlab,25000,0.00205466687532,0.001319448,16.003720476,-8.21866750126e-08
1038,3900000,voronoi,fastscape,landlab,25000,0.00178774864509,0.000811693999935,16.087570766,-7.15099458019e-08
1039,4000000,voronoi,fastscape,landlab,25000,0.00152842240772,0.000504244000012,15.707091718,-6.11368963089e-08
1040,4100000,voronoi,fastscape,landlab,25000,0.00177033847342,0.000316116000022,16.602359888,-7.08135389359e-08
1041,4200000,voronoi,fastscape,landlab,25000,0.00145834714755,0.000199791999989,14.15172826,-5.83338859042e-08
1042,4300000,voronoi,fastscape,landlab,25000,0.0013631967289,0.000127162000013,24.080926219,-5.45278691547e-08
1043,4400000,voronoi,fastscape,landlab,25000,0.00128106742602,8.14109999965e-05,18.974463492,-5.12426970407e-08
1044,4500000,voronoi,fastscape,landlab,25000,0.00165337613123,5.23720000274e-05,17.078421667,-6.61350452497e-08
1045,4600000,voronoi,fastscape,landlab,25000,0.00150384761969,3.38219999776e-05,21.40853684,-6.01539047861e-08
1046,4700000,voronoi,fastscape,landlab,25000,0.00148383871203,2.19089999973e-05,17.421910874,-5.93535484834e-08
1047,4800000,voronoi,fastscape,landlab,25000,0.00140085544399,1.4225999962e-05,17.065496034,-5.60342177569e-08
1048,4900000,voronoi,fastscape,landlab,25000,0.00147962606661,9.25500000903e-06,27.53557471,-5.91850426649e-08
1049,5000000,voronoi,fastscape,landlab,25000,0.00145078432894,6.02900001923e-06,21.417976005,-5.8031373158e-08
1050,5100000,voronoi,fastscape,landlab,25000,0.00147623784142,3.93200002691e-06,16.992466866,-5.90495136548e-08
1051,5200000,voronoi,fastscape,landlab,25000,0.00146596815131,2.56699991041e-06,20.743800691,-5.86387260519e-08
1052,5300000,voronoi,fastscape,landlab,25000,0.00129208941786,1.6770000002e-06,13.332307292,-5.16835767164e-08
1053,5400000,voronoi,fastscape,landlab,25000,0.00100154600977,1.09500001599e-06,8.85137816,-4.00618403911e-08
1054,5500000,voronoi,fastscape,landlab,25000,0.00073509584945,7.16000045031e-07,7.472095205,-2.94038339766e-08
1055,5600000,voronoi,fastscape,landlab,25000,0.000547445907557,4.69000042358e-07,5.773610772,-2.1897836304e-08
1056,5700000,voronoi,fastscape,landlab,25000,0.00168299267898,3.05999947159e-07,53.885314359,-6.73197071599e-08
1057,5800000,voronoi,fastscape,landlab,25000,0.00172618887433,2.01000034394e-07,39.552308017,-6.90475549735e-08
1058,5900000,voronoi,fastscape,landlab,25000,0.00221166491889,1.30999978865e-07,35.635918186,-8.8466596755e-08
1059,6000000,voronoi,fastscape,landlab,25000,0.00232052995761,8.50000105856e-08,33.538946742,-9.28211983052e-08
1060,6100000,voronoi,fastscape,landlab,25000,0.00233693253881,5.69999656364e-08,25.690332847,-9.34773015509e-08
1061,6200000,voronoi,fastscape,landlab,25000,0.00214092810472,3.59999603461e-08,20.634461663,-8.56371241876e-08
1062,6300000,voronoi,fastscape,landlab,25000,0.00190751803274,2.40000872509e-08,19.684236925,-7.63007213118e-08
1063,6400000,voronoi,fastscape,landlab,25000,0.00168471272139,1.59999444804e-08,17.016433738,-6.73885088554e-08
1064,6500000,voronoi,fastscape,landlab,25000,0.00146750554353,1.00000079328e-08,19.259085033,-5.87002217426e-08
1065,6600000,voronoi,fastscape,landlab,25000,0.00162575928937,7.00003965903e-09,17.140081458,-6.5030371575e-08
1066,6700000,voronoi,fastscape,landlab,25000,0.00165061926708,3.9999576984e-09,22.56013847,-6.6024770682e-08
1067,6800000,voronoi,fastscape,landlab,25000,0.00153765040079,2.9999682738e-09,21.533975804,-6.15060160324e-08
1068,6900000,voronoi,fastscape,landlab,25000,0.00125214183595,2.00009253604e-09,14.466936127,-5.00856734356e-08
1069,7000000,voronoi,fastscape,landlab,25000,0.00122809042659,9.99989424599e-10,16.819975008,-4.91236170629e-08
1070,7100000,voronoi,fastscape,landlab,25000,0.000931180054465,9.99989424599e-10,13.747487989,-3.72472021809e-08
1071,7200000,voronoi,fastscape,landlab,25000,0.000985715064701,9.99989424599e-10,19.528749013,-3.94286025879e-08
1072,7300000,voronoi,fastscape,landlab,25000,0.00108869298657,0.0,16.851643097,-4.35477194626e-08
1073,7400000,voronoi,fastscape,landlab,25000,0.000750105046961,0.0,12.160473337,-3.00042018784e-08
1074,7500000,voronoi,fastscape,landlab,25000,0.000564308923344,9.99989424599e-10,10.519787775,-2.25723569343e-08
1075,7600000,voronoi,fastscape,landlab,25000,0.000800631324239,0.0,11.47644131,-3.20252529699e-08
1076,7700000,voronoi,fastscape,landlab,25000,0.00101065931284,9.99989424599e-10,15.609288852,-4.04263725128e-08
1077,7800000,voronoi,fastscape,landlab,25000,0.000670788091838,5.10000290888e-08,10.707785606,-2.68315236746e-08
1078,7900000,voronoi,fastscape,landlab,25000,0.000395902713876,1.49400000282e-06,7.708210955,-1.58361085537e-08
1079,8000000,voronoi,fastscape,landlab,25000,0.000356521179583,1.71589999809e-05,8.103527296,-1.42608471846e-08
1080,8100000,voronoi,fastscape,landlab,25000,0.000310063431584,0.000104600999975,14.004895002,-1.24025372628e-08
1081,8200000,voronoi,fastscape,landlab,25000,0.000528594037405,0.000403922000032,12.713253046,-2.11437614948e-08
1082,8300000,voronoi,fastscape,landlab,25000,0.000429402738973,0.00110804600001,11.695429718,-1.71761095596e-08
1083,8400000,voronoi,fastscape,landlab,25000,0.000623761568249,0.002336915,17.251523965,-2.49504627304e-08
1084,8500000,voronoi,fastscape,landlab,25000,0.000418507171673,0.00400929099999,12.255133819,-1.67402868669e-08
1085,8600000,voronoi,fastscape,landlab,25000,0.00025736546462,0.005831564,9.483455677,-1.02946185852e-08
1086,8700000,voronoi,fastscape,landlab,25000,0.000170665114979,0.007422432,7.32422526,-6.82660459767e-09
1087,8800000,voronoi,fastscape,landlab,25000,0.000114513602796,0.00850126499995,6.110763803,-4.58054411217e-09
1088,8900000,voronoi,fastscape,landlab,25000,9.47439707488e-05,0.00904455500006,4.994206478,-3.78975882937e-09
1089,9000000,voronoi,fastscape,landlab,25000,9.75810036152e-05,0.00932238600001,3.911580858,-3.90324014514e-09
1090,9100000,voronoi,fastscape,landlab,25000,0.000139114858257,0.00977760199999,15.749515742,-5.56459433048e-09
1091,9200000,voronoi,fastscape,landlab,25000,0.000143574089464,0.010796582,9.709686093,-5.74296357861e-09
1092,9300000,voronoi,fastscape,landlab,25000,0.000135503338413,0.012487725,7.051330059,-5.42013353622e-09
1093,9400000,voronoi,fastscape,landlab,25000,0.00012223681108,0.01460159,5.041149711,-4.88947244309e-09
1094,9500000,voronoi,fastscape,landlab,25000,0.00011228209496,0.0166631869999,4.088697416,-4.49128380178e-09
1095,9600000,voronoi,fastscape,landlab,25000,0.000107107468864,0.018243204,3.14661842,-4.28429875201e-09
1096,9700000,voronoi,fastscape,landlab,25000,9.44046049653e-05,0.019168313,2.334537902,-3.7761842001e-09
1097,9800000,voronoi,fastscape,landlab,25000,8.02764458854e-05,0.019516464,1.687651271,-3.21105783471e-09
1098,9900000,voronoi,fastscape,landlab,25000,6.65898165835e-05,0.019446703,1.196713214,-2.66359266097e-09
1099,10000000,voronoi,fastscape,landlab,25000,5.38234442047e-05,0.0190415759999,0.836135156,-2.15293777035e-09
1100,10100000,voronoi,fastscape,landlab,25000,4.23032243475e-05,0.0182754800001,0.577450327,-1.69212897117e-09
1101,10200000,voronoi,fastscape,landlab,25000,3.23252842804e-05,0.017086895,0.395096181,-1.29301137288e-09
1102,10300000,voronoi,fastscape,landlab,25000,2.405434293e-05,0.015467448,0.268284038,-9.62173717188e-10
1103,10400000,voronoi,fastscape,landlab,25000,1.74781952182e-05,0.013502593,0.18104287,-6.99127807925e-10
1104,10500000,voronoi,fastscape,landlab,25000,1.24393780538e-05,0.011352842,0.121545485,-4.97575123984e-10
1105,10600000,voronoi,fastscape,landlab,25000,8.69865510822e-06,0.00920244300005,0.081256218,-3.47946200936e-10
1106,10700000,voronoi,fastscape,landlab,25000,5.99406342872e-06,0.00720946899992,0.054132082,-2.39762538944e-10
1107,10800000,voronoi,fastscape,landlab,25000,4.08072401115e-06,0.00547745100005,0.035958029,-1.63228961167e-10
1108,10900000,voronoi,fastscape,landlab,25000,2.75094424751e-06,0.004051033,0.023828419,-1.10037769457e-10
1109,11000000,voronoi,fastscape,landlab,25000,1.8398727093e-06,0.00292762499998,0.0157590170001,-7.35949082463e-11
1110,11100000,voronoi,fastscape,landlab,25000,1.22277958781e-06,0.00207488800004,0.010405,-4.8911186162e-11
1111,11200000,voronoi,fastscape,landlab,25000,8.08597633295e-07,0.00144688,0.00686045800001,-3.23439036638e-11
1112,11300000,voronoi,fastscape,landlab,25000,5.32601973191e-07,0.000995620000026,0.00451814400003,-2.13040796043e-11
1113,11400000,voronoi,fastscape,landlab,25000,3.49728566107e-07,0.000677752000001,0.0029726539999,-1.39891392791e-11
1114,11500000,voronoi,fastscape,landlab,25000,2.29094894166e-07,0.000457390999941,0.00195421900003,-9.16379901408e-12
1115,11600000,voronoi,fastscape,landlab,25000,1.49794175286e-07,0.000306560000013,0.00128381700006,-5.99176654054e-12
1116,11700000,voronoi,fastscape,landlab,25000,9.78029675025e-08,0.000204355000051,0.00084290999996,-3.91211920352e-12
1117,11800000,voronoi,fastscape,landlab,25000,6.3788377247e-08,0.00013564599999,0.000553152999942,-2.55153387325e-12
1118,11900000,voronoi,fastscape,landlab,25000,4.15714112023e-08,8.97410000107e-05,0.00036285300007,-1.66285824649e-12
1119,12000000,voronoi,fastscape,landlab,25000,2.70731561614e-08,5.92209999013e-05,0.000237938999931,-1.08292636398e-12
1120,12100000,voronoi,fastscape,landlab,25000,1.76264620677e-08,3.90019999941e-05,0.000155979000056,-7.05057695559e-13
1121,12200000,voronoi,fastscape,landlab,25000,1.14716272037e-08,2.56480000189e-05,0.000102226999957,-4.58864782679e-13
1122,12300000,voronoi,fastscape,landlab,25000,7.46427986087e-09,1.68469999835e-05,6.6984e-05,-2.98571817418e-13
1123,12400000,voronoi,fastscape,landlab,25000,4.85817963636e-09,1.10560000621e-05,4.38819999999e-05,-1.94323900197e-13
1124,12500000,voronoi,fastscape,landlab,25000,3.1596982808e-09,7.24999995327e-06,2.87450000087e-05,-1.26387963916e-13
1125,12600000,voronoi,fastscape,landlab,25000,2.05608330361e-09,4.7529999847e-06,1.88260000868e-05,-8.22444995726e-14
1126,12700000,voronoi,fastscape,landlab,25000,1.3372414287e-09,3.11400003739e-06,1.23279999116e-05,-5.34907537205e-14
1127,12800000,voronoi,fastscape,landlab,25000,8.70329586178e-10,2.04000002668e-06,8.07300000361e-06,-3.48129998502e-14
1128,12900000,voronoi,fastscape,landlab,25000,5.66444668948e-10,1.33599996843e-06,5.28600003236e-06,-2.26588444696e-14
1129,13000000,voronoi,fastscape,landlab,25000,3.68629571312e-10,8.75000068845e-07,3.46000001628e-06,-1.47451800948e-14
1130,13100000,voronoi,fastscape,landlab,25000,2.40390818362e-10,5.72999965698e-07,2.26600002406e-06,-9.61461343341e-15
1131,13200000,voronoi,fastscape,landlab,25000,1.58308921527e-10,3.75000013264e-07,1.48300000546e-06,-6.33053717101e-15
1132,13300000,voronoi,fastscape,landlab,25000,9.9646513263e-11,2.44999910137e-07,9.70999963101e-07,-3.98900800216e-15
1133,13400000,voronoi,fastscape,landlab,25000,6.65068000671e-11,1.61000002663e-07,6.35999981569e-07,-2.65834998291e-15
1134,13500000,voronoi,fastscape,landlab,25000,4.26325641456e-11,1.05000026451e-07,4.1600003442e-07,-1.70688918959e-15
1135,13600000,voronoi,fastscape,landlab,25000,2.84217094304e-11,6.90000661052e-08,2.71999965662e-07,-1.13363516418e-15
1136,13700000,voronoi,fastscape,landlab,25000,1.92699189938e-11,4.49999788543e-08,1.78000050255e-07,-7.71267704263e-16
1137,13800000,voronoi,fastscape,landlab,25000,1.21076482174e-11,3.00000237985e-08,1.17000013233e-07,-4.8513708835e-16
1138,13900000,voronoi,fastscape,landlab,25000,7.27595761418e-12,1.89999127542e-08,7.59999920774e-08,-2.92071872437e-16
1139,14000000,voronoi,fastscape,landlab,25000,4.66116034659e-12,1.30000898935e-08,4.99999259773e-08,-1.87125281951e-16
1140,14100000,voronoi,fastscape,landlab,25000,3.69482222595e-12,7.99991539679e-09,3.29999920723e-08,-1.47521510641e-16
1141,14200000,voronoi,fastscape,landlab,25000,2.10320649785e-12,5.00006080983e-09,2.10000052903e-08,-8.41552739394e-17
1142,14300000,voronoi,fastscape,landlab,25000,1.3073986338e-12,3.9999576984e-09,1.40000793181e-08,-5.24753072251e-17
1143,14400000,voronoi,fastscape,landlab,25000,6.25277607469e-13,1.9999788492e-09,1.00000079328e-08,-2.37602423621e-17
1144,14500000,voronoi,fastscape,landlab,25000,6.25277607469e-13,2.00009253604e-09,5.9999365476e-09,-2.57417211287e-17
1145,14600000,voronoi,fastscape,landlab,25000,9.66338120634e-13,9.99989424599e-10,3.9999576984e-09,-3.6632650605e-17
1146,14700000,voronoi,fastscape,landlab,25000,0.0,0.0,2.00009253604e-09,-9.90739383308e-19
1147,14800000,voronoi,fastscape,landlab,25000,5.68434188608e-14,9.99989424599e-10,1.9999788492e-09,-4.94981365038e-18
1148,14900000,voronoi,fastscape,landlab,25000,2.84217094304e-13,0.0,1.00010311144e-09,-7.92056854059e-18
1149,15000000,voronoi,fastscape,landlab,25000,0.0,0.0,1.00010311144e-09,-2.97002326036e-18
1150,15100000,voronoi,fastscape,landlab,25000,1.13686837722e-13,0.0,1.00004626802e-09,4.95026388414e-18
1151,15200000,voronoi,fastscape,landlab,25000,1.13686837722e-13,0.0,9.99989424599e-10,-4.95032016336e-18
1152,15300000,voronoi,fastscape,landlab,25000,1.70530256582e-13,0.0,9.99989424599e-10,-4.95032016336e-18
1153,15400000,voronoi,fastscape,landlab,25000,5.68434188608e-14,0.0,9.99989424599e-10,-1.98012806534e-18
1154,15500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1155,15600000,voronoi,fastscape,landlab,25000,0.0,0.0,9.99989424599e-10,-1.98012806534e-18
1156,15700000,voronoi,fastscape,landlab,25000,0.0,0.0,9.99989424599e-10,9.90064032672e-19
1157,15800000,voronoi,fastscape,landlab,25000,0.0,0.0,9.99989424599e-10,9.90064032672e-19
1158,15900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1159,16000000,voronoi,fastscape,landlab,25000,0.0,0.0,9.99989424599e-10,-9.90064032672e-19
1160,16100000,voronoi,fastscape,landlab,25000,0.0,9.99989424599e-10,9.99989424599e-10,-9.90064032672e-19
1161,16200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1162,16300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1163,16400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1164,16500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1165,16600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1166,16700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1167,16800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1168,16900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1169,17000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1170,17100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1171,17200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1172,17300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1173,17400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1174,17500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1175,17600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1176,17700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1177,17800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1178,17900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1179,18000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1180,18100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1181,18200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1182,18300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1183,18400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1184,18500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1185,18600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1186,18700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1187,18800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1188,18900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1189,19000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1190,19100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1191,19200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1192,19300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1193,19400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1194,19500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1195,19600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1196,19700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1197,19800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1198,19900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1199,20000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1200,20100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1201,20200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1202,20300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1203,20400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1204,20500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1205,20600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1206,20700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1207,20800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1208,20900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1209,21000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1210,21100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1211,21200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1212,21300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1213,21400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1214,21500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1215,21600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1216,21700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1217,21800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1218,21900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1219,22000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1220,22100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1221,22200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1222,22300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1223,22400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1224,22500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1225,22600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1226,22700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1227,22800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1228,22900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1229,23000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1230,23100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1231,23200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1232,23300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1233,23400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1234,23500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1235,23600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1236,23700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1237,23800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1238,23900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1239,24000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1240,24100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1241,24200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1242,24300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1243,24400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1244,24500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1245,24600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1246,24700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1247,24800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1248,24900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1249,25000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1250,25100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1251,25200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1252,25300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1253,25400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1254,25500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1255,25600000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1256,25700000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1257,25800000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1258,25900000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1259,26000000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1260,26100000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1261,26200000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1262,26300000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1263,26400000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
1264,26500000,voronoi,fastscape,landlab,25000,0.0,0.0,0.0,0.0
